"機構","姓名","職位","辦公室電話"
"食物環境衞生署","劉利群 女士, 太平紳士","食物環境衞生署署長","2867 5333"
"食物環境衞生署","黃福來 先生","食物環境衞生署副署長(行政及發展)","2867 5687"
"食物環境衞生署","懸空 ","食物環境衞生署副署長(環境衞生)","2867 5347"
"食物環境衞生署","何玉賢 醫生, 太平紳士","食物安全專員","2867 5500"
"食物環境衞生署","賴黃淑嫻 女士, 太平紳士","私營骨灰安置所事務專員","2350 7388"
""
"機構","服務名稱","辦公室電話"
"食物環境衞生署","查詢及投訴熱線(食物環境衞生署)","2868 0000"
""
"機構","部門","姓名","職位","辦公室電話"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區街市組","方志偉 先生","觀塘區衞生督察(街市管理)1","3102 7327"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區街市組","周仲恩 先生","觀塘區衞生督察(街市管理)2","3102 7328"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區小販組","林國添 先生","高級衞生督察(小販)","3979 0501"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區小販組","彭思華 女士","觀塘區衞生督察(小販個案)","3979 0502"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區小販組","黃偉雄 先生","觀塘區首席小販管理主任(小販事務隊)","3979 0503"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區小販組","關耀歡 先生","觀塘區總小販管理主任(小販事務隊)1","3979 0505"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區小販組","許冠宏 先生","觀塘區總小販管理主任(小販事務隊)2","3979 0506"
"食物環境衞生署","觀塘區環境衞生辦事處,觀塘區小販組","陳娥 女士","觀塘區高級小販管理主任(小販個案)","3979 0560"
"食物環境衞生署","環境衞生部,第三行動科","霍炳林 先生","助理署長(行動)3","2867 5288"
"食物環境衞生署","第三行動科,行動組","黎鎮光 先生","高級總監(行動)3","2867 5364"
"食物環境衞生署","第三行動科,行動組","陳耀華 先生","衞生總督察(行動)3","2867 5644"
"食物環境衞生署","行動組,環境衞生組","吳國霖 先生","新界區高級衞生督察(防治蟲鼠、潔淨及環境衞生)","2867 5163"
"食物環境衞生署","行動組,環境衞生組","郭俊傑 先生","新界區衞生督察(深宵服務)","2424 2035"
"食物環境衞生署","行動組,環境衞生組","何青韵 女士","新界區衞生督察(環境衞生)1","3183 9202"
"食物環境衞生署","行動組,環境衞生組","吳國霖 先生","新界區衞生督察(環境衞生)2","3183 9202"
"食物環境衞生署","行動組,環境衞生組","謝偉俊 先生","新界區衞生督察(夜更服務)1","2424 2035"
"食物環境衞生署","行動組,環境衞生組","何耀輝 先生","新界區衞生督察(夜更服務)2","2424 0853"
"食物環境衞生署","行動組,環境衞生組","鍾偉洪 先生","衞生督察(後備行動替假)3","2424 2035"
"食物環境衞生署","行動組,環境衞生組","陳銳鏘 先生","衞生督察(後備行動替假)5","2424 2035"
"食物環境衞生署","環境衞生組,值勤室","陳喜 先生","新界區值勤室巡察員","2667 2093"
"食物環境衞生署","環境衞生組,值勤室","楊志偉 先生","新界區值勤室高級管工","2424 0876"
"食物環境衞生署","環境衞生組,機械潔淨事務小組","蘇穎川 先生","新界區高級管工(機械潔淨事務)1","2424 0073"
"食物環境衞生署","環境衞生組,機械潔淨事務小組","楊學鳴 先生","新界區高級管工(機械潔淨事務)2","2663 9476"
"食物環境衞生署","環境衞生組,機械潔淨事務小組","區邦添 先生","新界區高級管工(機械潔淨事務)3","2445 3685"
"食物環境衞生署","環境衞生組,機械潔淨事務小組","李偉倫 先生","新界區高級管工(機械潔淨事務)深宵服務","2445 3685"
"食物環境衞生署","環境衞生組,工程組","劉慶豪 先生","巡察員(工程組)","2423 0806"
"食物環境衞生署","行動組,小販及街市組","黃紹聰 先生","新界區高級衞生督察(小販及街市)","2867 5647"
"食物環境衞生署","小販及街市組,小販管理特遣隊(新界)","何耀佳 先生","新界區高級衞生督察(小販管理特遣隊)","3183 9188"
"食物環境衞生署","小販及街市組,小販管理特遣隊(新界)","陳錦明 先生","新界區首席小販管理主任(小販管理特遣隊)","3183 9195"
"食物環境衞生署","小販及街市組,小販管理特遣隊(新界)第一隊","梁運開 先生","新界區總小販管理主任(小販管理特遣隊)1","3183 9191"
"食物環境衞生署","小販及街市組,小販管理特遣隊(新界)第二隊","梁勇燊 先生","新界區總小販管理主任(小販管理特遣隊)2","2419 8176"
"食物環境衞生署","小販及街市組,小販管理特遣隊(新界)第三隊","邱偉強 先生","新界區總小販管理主任(小販管理特遣隊)3","2429 7630"
"食物環境衞生署","行動組,檢控及牌照組","劉麗明 女士","新界區總監(檢控及牌照)","3183 9201"
"食物環境衞生署","檢控及牌照組,檢控組","鄒文生 先生","新界區高級衞生督察(檢控)1","3183 9203"
"食物環境衞生署","檢控及牌照組,檢控組","劉智敏 女士","新界區高級衞生督察(檢控)2","3183 9204"
"食物環境衞生署","檢控及牌照組,檢控組","敖美玲 女士","新界區高級衞生督察(檢控)3","3183 9205"
"食物環境衞生署","檢控及牌照組,檢控組","勞肇基 先生","新界區衞生督察(檢控)1","3183 9207"
"食物環境衞生署","檢控及牌照組,檢控組","陳國邦 先生","新界區衞生督察(檢控)2","3183 9208"
"食物環境衞生署","檢控及牌照組,牌照組","吳秀娥 女士","新界區衞生總督察(牌照)","3183 9218"
"食物環境衞生署","檢控及牌照組,牌照組","何佩珊 女士","新界區高級衞生督察(牌照)1","3183 9231"
"食物環境衞生署","檢控及牌照組,牌照組","冼俊傑 先生","新界區高級衞生督察(牌照)2","3183 9232"
"食物環境衞生署","檢控及牌照組,牌照組","梅敏琪 女士","新界區高級衞生督察(牌照)3","3183 9233"
"食物環境衞生署","檢控及牌照組,牌照組","莫國彬 先生","新界區助理秘書(酒牌)1","3183 9220"
"食物環境衞生署","檢控及牌照組,牌照組","謝宗良 先生","新界區助理秘書(酒牌)2","3183 9214"
"食物環境衞生署","檢控及牌照組,牌照組","麥志茵 女士","新界區助理秘書(食肆牌照)","3183 9226"
"食物環境衞生署","檢控及牌照組,牌照組","何頌淇 女士","新界區助理秘書(其他牌照)","3183 9225"
"食物環境衞生署","檢控及牌照組,牌照組","蘇陽峯 先生","新界區衞生督察(牌照)1","3183 9241"
"食物環境衞生署","檢控及牌照組,牌照組","徐勤 女士","新界區衞生督察(牌照)2","3183 9242"
"食物環境衞生署","檢控及牌照組,牌照組","翟建芬 女士","新界區衞生督察(牌照)3","3183 9243"
"食物環境衞生署","檢控及牌照組,牌照組","吳紹聰 先生","新界區衞生督察(牌照)4","3183 9244"
"食物環境衞生署","檢控及牌照組,牌照組","李永怡 女士","新界區衞生督察(牌照)5","3183 9245"
"食物環境衞生署","檢控及牌照組,牌照組","關慧斌 先生","新界區衞生督察(牌照)6","3183 9246"
"食物環境衞生署","檢控及牌照組,牌照組","陳惠香 女士","新界區衞生督察(牌照)7","3183 9247"
"食物環境衞生署","檢控及牌照組,牌照組","許世強 先生","新界區衞生督察(牌照)8","3183 9248"
"食物環境衞生署","檢控及牌照組,牌照組","洪家明 先生","新界區衞生督察(牌照)9","3183 9249"
"食物環境衞生署","檢控及牌照組,牌照組","林秀麗 女士","新界區衞生督察(牌照)10","3183 9250"
"食物環境衞生署","檢控及牌照組,牌照組","李雯慧 女士","新界區衞生督察(牌照)11","3183 9251"
"食物環境衞生署","檢控及牌照組,牌照組","文俊峯 先生","新界區衞生督察(牌照)12","3183 9221"
"食物環境衞生署","檢控及牌照組,牌照組","賴淑敏 女士","新界區衞生督察(牌照)13","3183 9222"
"食物環境衞生署","檢控及牌照組,牌照組","鄭靜雯 女士","新界區衞生督察(牌照)14","3183 9223"
"食物環境衞生署","檢控及牌照組,牌照組","陳偉中 先生","新界區衞生督察(牌照)15","3183 9224"
"食物環境衞生署","檢控及牌照組,牌照組","李秋萍 女士","新界區文書主任(牌照)1","3183 9227"
"食物環境衞生署","檢控及牌照組,牌照組","彭笑芳 女士","新界區文書主任(牌照)2","3183 9228"
"食物環境衞生署","檢控及牌照組,牌照組","張莉敏 女士","新界區文書主任(牌照簽發辦事處)","3183 9206"
"食物環境衞生署","檢控及牌照組,牌照組","利愛珠 女士","新界區辦公室助理(牌照)","3183 9238"
"食物環境衞生署","行動組,墳場及火葬場組","梁科文 先生","總監(墳場及火葬場)","2867 5637"
"食物環境衞生署","行動組,墳場及火葬場組","林明偉 先生","衞生總督察(墳場及火葬場)1","2867 5273"
"食物環境衞生署","行動組,墳場及火葬場組","韓銘疇 先生","衞生總督察(墳場及火葬場)2","2867 5701"
"食物環境衞生署","行動組,墳場及火葬場組","梁俊傑 先生","衞生督察(墳場及火葬場)","2867 5516"
"食物環境衞生署","行動組,墳場及火葬場組","傅鈺婷 女士","行政主任(墳場及火葬場)","2867 5518"
"食物環境衞生署","行動組,墳場及火葬場組","楊鎮海 先生","公眾骨灰龕位編配主任","2512 6187"
"食物環境衞生署","墳場及火葬場組,港島墳場及火葬場組","藍淑琴 女士","港島區高級衞生督察(墳場及火葬場)","2578 9406"
"食物環境衞生署","墳場及火葬場組,港島墳場及火葬場組","陳啟聰 先生","衞生督察(墳場及火葬場)港島區許可證辦事處","2572 5286"
"食物環境衞生署","墳場及火葬場組,港島墳場及火葬場組","周樂民 先生","衞生督察(墳場及火葬場)歌連臣角火葬場","2515 3777"
"食物環境衞生署","墳場及火葬場組,港島墳場及火葬場組","甘民誠 先生","衞生督察(墳場及火葬場)港島及九龍區替假","2515 3777,2325 9928,2364 5419,2572 5286"
"食物環境衞生署","墳場及火葬場組,九龍墳場及火葬場組","徐旭曦 先生","九龍區高級衞生督察(墳場及火葬場)","2364 5405"
"食物環境衞生署","墳場及火葬場組,九龍墳場及火葬場組","羅浩釗 先生","衞生督察(墳場及火葬場)九龍區許可證辦事處","2364 5399"
"食物環境衞生署","墳場及火葬場組,新界墳場及火葬場組","吳志豪 先生","新界區高級衞生督察(墳場及火葬場)1","2150 7500"
"食物環境衞生署","墳場及火葬場組,新界墳場及火葬場組","劉軒榮 先生","新界區衞生督察(墳場及火葬場)","2150 7505"
"食物環境衞生署","墳場及火葬場組,新界墳場及火葬場組","孫錦梅 女士","衞生督察(墳場及火葬場)新界區替假","2675 5079 (WHS),2614 2115 (KwC),2699 5110 (FS)"
"食物環境衞生署","墳場及火葬場組,墳場及火葬場組(特別職務)","朱寶賢 女士","高級衞生督察(墳場及火葬場)特別職務","2174 7609"
"食物環境衞生署","墳場及火葬場組,墳場及火葬場組(特別職務)","李浩寧 先生","衞生督察(墳場及火葬場)特別職務1","2304 7262"
"食物環境衞生署","墳場及火葬場組,墳場及火葬場組(特別職務)","鄧俊龍 先生","衞生督察(墳場及火葬場)特別職務2","2172 6370"
"食物環境衞生署","墳場及火葬場組,墳場辦事處 - 和合石墳場","殷子靖 先生","新界區高級衞生督察(墳場及火葬場)2","2675 4453"
"食物環境衞生署","墳場及火葬場組,墳場辦事處 - 和合石墳場","黃寶儀 女士","衞生督察(墳場及火葬場)和合石墳場","2677 8782"
"食物環境衞生署","墳場及火葬場組,墳場辦事處 - 沙嶺墳場","王韻儀 女士","衞生督察(墳場及火葬場)沙嶺墳場","2675 6944"
"食物環境衞生署","墳場及火葬場組,墳場辦事處 - 長洲墳場及火葬場","","",""
"食物環境衞生署","墳場及火葬場組,火葬場辦事處 - 富山火葬場","白春城 先生","衞生督察(墳場及火葬場事務)富山火葬場","2699 5110"
"食物環境衞生署","墳場及火葬場組,火葬場辦事處 - 葵涌火葬場","陳聰 先生","衞生督察(墳場及火葬場)葵涌火葬場","2614 2115"
"食物環境衞生署","墳場及火葬場組,火葬場辦事處 - 和合石火葬場","張國龍 先生","衞生督察(墳場及火葬場)和合石火葬場","2675 5079"
"食物環境衞生署","行動組,情報組","蘇德和 先生","衞生總督察(情報組)","2398 3072"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","林瑞蓮 女士","荃灣區環境衞生總監","2212 9898"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","陳國雄 先生","衞生總督察 1","2212 9729"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","關文豪 先生","衞生總督察 2","2212 9708"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","陳毅成 先生","荃灣區環境衞生辦事處秘書1","2212 9730"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","鍾潔嵐 女士","荃灣區環境衞生辦事處秘書2","2212 9704"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","梁雪娟 女士","文書主任(總務)","2212 9712"
"食物環境衞生署","第三行動科,荃灣區環境衞生辦事處","韓蓮鳳 女士","荃灣區文書主任(環境衞生)","2212 9735"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區環境衞生組","林仲南 先生","荃灣區高級衞生督察(環境衞生)1","2212 9764"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區環境衞生組","林敬業 先生","荃灣區高級衞生督察(環境衞生)2","2212 9710"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區環境衞生組","黃建霖 先生","荃灣區高級衞生督察(環境衞生)3","2212 9775"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區環境衞生組","劉曉駿 女士","荃灣區助理文書主任(環境衞生)5","2212 9705"
"食物環境衞生署","荃灣區環境衞生組,聯合辦事處","朱東輝 先生","荃灣區高級衞生督察(聯合辦事處)","2212 9814"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","譚嘉恩 女士","荃灣區高級衞生督察(潔淨/防治蟲鼠)","2212 9779"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","姚士樑 先生","衞生督察(潔淨)","2212 9767"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","林鎮濠 先生","荃灣區衞生督察(合約管理)1","2212 9726"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","張芷欣 女士","荃灣區衞生督察(合約管理)2","2212 9728"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","江皓婷 女士","荃灣區衞生督察(防治蟲鼠)","2212 9777"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","黃德明 先生","荃灣區高級巡察員(防治蟲鼠)","2405 4177"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","莫志剛 先生","巡察員(合約管理)","2212 9809"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","鄭錫輝 先生","荃灣區巡察員(街道潔淨)1","2212 9766"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","陳達安 先生","荃灣區巡察員(街道潔淨)2","2212 9741"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","黃忠治 先生","荃灣區巡察員(特別隊)","2212 9768"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","陳漢源 先生","荃灣區巡察員(潔淨)替假","2212 9734"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區潔淨及防治蟲鼠組","劉兆輝 先生","高級管工(防治蟲鼠)","2405 1573"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","巫慧芳 女士","荃灣區高級衞生督察(街市管理)","2212 9780"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","江慶傑 先生","荃灣區衞生督察(街市管理)1","2212 9753"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","林國偉 先生","荃灣區衞生督察(街市管理)2","2212 9711"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","高賢才 先生","荃灣區巡察員(街市)1","2212 9754"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","伍志忠 先生","荃灣區巡察員(街市)2","2212 9781"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","張志華 先生","荃灣區巡察員(街市)3","2212 9721"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區街市組","朱楚齡 先生","荃灣區巡察員(街市)替假2","2212 9784"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區小販組","黃嘉慧 女士","高級衞生督察(小販)","2212 9720"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區小販組","郭志光 先生","荃灣區首席小販管理主任(小販事務隊)","2212 9782"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區小販組","鍾桂華 先生","荃灣區總小販管理主任(小販事務隊)1","2212 9783"
"食物環境衞生署","荃灣區環境衞生辦事處,荃灣區小販組","張志平 先生","荃灣區總小販管理主任(小販事務隊)2","2212 9759"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","馬淑芳 女士","葵青區環境衞生總監","2420 2200"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","嚴國政 先生","葵青區衞生總督察 1","3622 2235"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","周錦洪 先生","葵青區衞生總督察 2","2421 0447"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","余麗欣 女士","葵青區環境衞生辦事處秘書 1","2420 6151"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","廖洛堯 女士","葵青區環境衞生辦事處秘書 2","2427 4644"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","謝紹筠 女士","葵青區文書主任(總務)","2494 7695"
"食物環境衞生署","第三行動科,葵青區環境衞生辦事處","高若望 先生","葵青區文書主任(環境衞生)","2619 9482"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區環境衞生組","王玉燕 女士","葵青區高級衞生督察(環境衞生)1","2425 8401"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區環境衞生組","鄺雪儀 女士","葵青區高級衞生督察(環境衞生)2","2425 6321"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區環境衞生組","陳芝芬 女士","葵青區高級衞生督察(環境衞生)3","3421 2081"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區環境衞生組","葉偉源 先生","高級衞生督察(聯合辦事處)","2619 0389"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","邱升然 先生","葵青區高級衞生督察(潔淨/防治蟲鼠)","2425 7251"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","劉巧君 女士","葵青區衞生督察(潔淨)","2487 3117"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","司徒博敏 女士","葵青區衞生督察(合約管理)1","2427 1686"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","薛偉健 先生","葵青區衞生督察(合約管理)2","2420 9291"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","周淑兒 女士","葵青區衞生督察(潔淨特別職務)","2424 4605"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","陳淑芬 女士","葵青區衞生督察(防治蟲鼠)","3622 3055"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區潔淨及防治蟲鼠組","鄭桂成 先生","葵青區高級巡察員(防治蟲鼠)","2428 4554"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區街市組","鄭慧萍 女士","葵青區高級衞生督察(街市管理)","2421 1425"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區街市組","陳嘉裕 女士","葵青區衞生督察(街市管理)","2418 1269"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區街市組","陳炳棠 先生","葵青區巡察員(街市)","2423 9818"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區小販組","梁錦漢 先生","葵青區高級衞生督察(小販)","2425 3624"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區小販組","黃嘉友 先生","首席小販管理主任(小販事務隊)","2424 0204"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區小販組","郭錦明 先生","葵青區總小販管理主任(小販事務隊)1","2425 7259"
"食物環境衞生署","葵青區環境衞生辦事處,葵青區小販組","徐志聰 先生","葵青區總小販管理主任(小販事務隊)2","2425 7259"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","梁智輝 先生","北區環境衞生總監","2679 2888"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","馬美嬌 女士","衞生總督察1","2679 2890"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","楊玉勝 先生","北區衞生總督察2","2679 2889"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","黃樂詩 女士","北區環境衞生辦事處秘書 1","2679 2898"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","彭嘉威 先生","北區環境衞生辦事處秘書 2","2679 2807"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","蘇美芳 女士","文書主任(總務)","2679 2855"
"食物環境衞生署","第三行動科,北區環境衞生辦事處","鍾擎天 先生","文書主任(環境衞生)","2679 2815"
"食物環境衞生署","北區環境衞生辦事處,北區環境衞生組","姚芷玲 女士","北區高級衞生督察(環境衞生)1","2679 2891"
"食物環境衞生署","北區環境衞生辦事處,北區環境衞生組","周頴瑜 女士","北區高級衞生督察(環境衛生)2","2679 2899"
"食物環境衞生署","北區環境衞生辦事處,北區潔淨及防治蟲鼠組","黃感恩 先生","北區高級衞生督察(潔淨/防治蟲鼠)","2679 2800"
"食物環境衞生署","北區環境衞生辦事處,北區潔淨及防治蟲鼠組","趙國健 先生","北區衞生督察(潔淨)","2679 2878"
"食物環境衞生署","北區環境衞生辦事處,北區潔淨及防治蟲鼠組","梁志豪 先生","北區衞生督察(合約管理)1","2679 2860"
"食物環境衞生署","北區環境衞生辦事處,北區潔淨及防治蟲鼠組","梁嘉祺 先生","北區衞生督察(合約管理)2","2679 2791"
"食物環境衞生署","北區環境衞生辦事處,北區潔淨及防治蟲鼠組","丁潁詩 女士","北區衞生督察(防治蟲鼠)","2679 2862"
"食物環境衞生署","北區環境衞生辦事處,北區潔淨及防治蟲鼠組","符慶忠 先生","北區高級巡察員(防治蟲鼠)","2947 4676"
"食物環境衞生署","北區環境衞生辦事處,北區街市組","馮永康 先生","北區高級衞生督察(街市管理)","2679 2893"
"食物環境衞生署","北區環境衞生辦事處,北區街市組","袁冠秋 先生","北區衞生督察(街市管理)","2679 2894"
"食物環境衞生署","北區環境衞生辦事處,北區街市組","葉家倫 先生","巡察員(街市管理)","2679 2795"
"食物環境衞生署","北區環境衞生辦事處,北區小販組","懸空 ","北區高級衞生督察(小販)","2679 2892"
"食物環境衞生署","北區環境衞生辦事處,北區小販組","易錦添 先生","北區首席小販管理主任(小販事務隊)","2947 4853"
"食物環境衞生署","北區環境衞生辦事處,北區小販組","陳偉明 先生","北區總小販管理主任(小販事務隊)1","2947 4336"
"食物環境衞生署","北區環境衞生辦事處,北區小販組","黃志華 先生","北區總小販管理主任(小販事務隊)2","2947 2134"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","黎兆光 先生","大埔區環境衞生總監","3183 9100"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","馬漢釗 先生","大埔區衞生總督察1","3183 9101"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","謝麗珊 女士","大埔區衞生總督察2","3183 9102"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","李淑君 女士","大埔區環境衞生辦事處秘書 1","3183 9109"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","李靜婷 女士","大埔區環境衞生辦事處秘書 2","3183 9187"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","蕭惠芬 女士","文書主任(總務)","3183 9112"
"食物環境衞生署","第三行動科,大埔區環境衞生辦事處","林麗鳳 女士","文書主任(環境衞生)","3183 9111"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區環境衞生組","鄭淑兒 女士","大埔區高級衞生督察(環境衞生)1","3183 9103"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區環境衞生組","李文輝 先生","大埔區高級衞生督察(環境衞生)2","3183 9104"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","陸佩文 女士","大埔區高級衞生督察(潔淨/防治蟲鼠)","3183 9106"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","王必忠 先生","衞生督察(潔淨)","3183 9146"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","何玉棋 女士","大埔區衞生督察(合約管理)1","3183 9145"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","莊建強 先生","大埔區衞生督察(合約管理)2","3183 9147"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","羅守望 先生","衞生督察(防治蟲鼠)","3183 9369,3183 9388"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","陳金松 先生","大埔區高級巡察員(防治蟲鼠)","3183 9138,3183 9388"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","鄔惠芳 女士","巡察員(防治蟲鼠)","3183 9141,3183 9388"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","冼偉民 先生","大埔區巡察員(街道潔淨)1","3183 9194"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","阮文柱 先生","大埔區巡察員(街道潔淨)2","3183 9156"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","李國華 先生","巡察員(其他潔淨)","3183 9150"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區潔淨及防治蟲鼠組","陳永強 先生","大埔區巡察員(替假)","3183 9151"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區街市組","高文彤 女士","大埔區高級衞生督察(街市管理)","3183 9107"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區街市組","伍智鴻 先生","衛生督察(街市管理)","3183 9142"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區街市組","陳瑞強 先生","大埔區巡察員(街市)","3183 9144"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區小販組","溫玉芝 女士","大埔區高級衞生督察(小販)","3183 9108"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區小販組","蔡健華 先生","首席小販管理主任(小販事務隊)","3183 9163"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區小販組","關富華 先生","大埔區總小販管理主任(小販事務隊)1","3183 9165"
"食物環境衞生署","大埔區環境衞生辦事處,大埔區小販組","沈志成 先生","大埔區總小販管理主任(小販事務隊)2","3183 9164"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","吳國倫 先生","西貢區環境衞生總監","3740 5101"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","柯小珊 女士","西貢區衞生總督察1","3740 5102"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","懸空 ","西貢區衞生總督察2","3740 5110"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","黃曙曦 先生","西貢區環境衞生辦事處秘書 1","3740 5103"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","莊鎭鴻 先生","西貢區環境衞生辦事處秘書2","3740 5104"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","文碧香 女士","西貢區文書主任(總務)","3740 5125"
"食物環境衞生署","第三行動科,西貢區環境衞生辦事處","文家玉 女士","文書主任(環境衞生)","3740 5130"
"食物環境衞生署","西貢區環境衞生辦事處,西貢區環境衞生組","陳潔雯 女士","西貢區高級衞生督察(環境衞生)1","3740 5106"
"食物環境衞生署","西貢區環境衞生辦事處,西貢區環境衞生組","楊廣田 先生","西貢區高級衞生督察(環境衞生)2","3740 5107"
